LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,group,sector,marital,principal,interest_if_repaid,loss_if_default,p_default,is_test,expected_value
100000,1,1,2,32,0,0,0,0,2,2,83831,85586,87289,91451,93381,89522,4000,4037,6500,3500,0,3200,0,male,graduate,single,83831.0,15089.58,50298.6,0.24602753415536993,True,-997.712688307478
200000,2,1,2,27,0,0,0,0,0,0,122923,124653,126355,114881,117213,124793,5704,5930,4000,4003,10033,4400,0,female,graduate,single,122923.0,22126.14,73753.8,0.0592031956298197,True,16449.741155204625
160000,2,1,2,28,0,0,0,0,0,0,146433,107604,89902,90983,82255,83988,4500,4400,3000,2400,2500,2500,0,female,graduate,single,146433.0,26357.94,87859.8,0.10295988724577212,True,14598.094368133083
200000,1,4,1,42,0,0,0,0,0,0,38564,38246,32253,30384,30900,0,5000,1485,1956,1500,0,2102,0,male,other,married,38564.0,6941.5199999999995,23138.399999999998,0.059136780294526216,True,5162.690379683075
380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,male,graduate,married,0.0,0.0,0.0,0.36558836930171557,True,0.0
230000,2,2,1,41,-1,-1,-1,-1,-1,-1,819,18163,5473,8162,6985,9130,18163,5654,12887,6985,9130,6554,0,female,university,married,819.0,147.42,491.4,0.07105594738277608,True,102.02803969293497
70000,1,2,1,48,0,0,0,0,0,-1,50927,39883,32017,17630,9730,6400,2100,1217,500,0,6400,4590,1,male,university,married,50927.0,9166.859999999999,30556.199999999997,0.14838870737934556,True,3272.4064734478134
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,1689,8638,5702,2980,1260,7868,8638,5723,2980,1260,7868,2198,0,female,university,married,1689.0,304.02,1013.4,0.10378406275378212,True,167.29280004691233
230000,2,1,2,28,0,0,0,0,0,0,30141,131255,110503,99283,97599,96116,120093,8034,3013,4010,5882,3000,0,female,graduate,single,30141.0,5425.38,18084.6,0.050189458433298174,True,4245.426836022329
90000,2,1,1,41,-1,-1,-1,-1,-1,-1,6160,3274,6190,307,2870,670,3276,6246,307,2870,670,1362,0,female,graduate,married,6160.0,1108.8,3696.0,0.13403294882151512,True,464.79848750238415
390000,2,3,2,35,0,0,0,0,0,0,355215,363325,373181,252195,257496,263018,13802,16525,8893,9229,10000,9435,1,female,high-school,single,355215.0,63938.7,213129.0,0.10371847422104127,True,35201.660900066796
120000,2,2,1,32,-1,-1,-1,-1,-1,-1,4158,2682,0,6440,0,5930,2682,0,6440,0,5930,5120,0,female,university,married,4158.0,748.4399999999999,2494.7999999999997,0.12447350146932226,True,344.7425610946353
60000,2,2,2,29,0,0,0,0,0,0,27199,28358,28937,29614,30391,23159,1900,1400,1000,1100,1000,420,0,female,university,single,27199.0,4895.82,16319.4,0.15276212474169482,True,1654.9379159375012
50000,1,1,2,44,0,0,0,0,0,0,50893,28527,29241,28513,29106,29638,1800,1500,1200,1203,1166,1000,0,male,graduate,single,50000.0,9000.0,30000.0,0.1447339036174533,True,3355.3777589193214
70000,2,2,1,37,0,0,0,2,0,0,66759,68200,72972,71248,50610,50809,2518,5950,0,1782,1985,2700,0,female,university,married,66759.0,12016.619999999999,40055.4,0.22270654706890225,True,419.8402268971804
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,2491,1709,574,556,2306,2562,1709,574,556,2306,2562,2111,0,female,university,married,2491.0,448.38,1494.6,0.14843133902476902,True,159.9808769016543
320000,1,2,1,39,0,0,0,0,0,0,93768,91523,91579,91193,92837,95323,3317,3506,4218,5000,6080,938,0,male,university,married,93768.0,16878.239999999998,56260.799999999996,0.060318199084033595,True,12466.624824464903
260000,2,1,1,34,-1,-1,-1,-1,-1,-1,16426,6088,4663,3885,4414,2514,6277,4663,4140,4414,2646,7725,0,female,graduate,married,16426.0,2956.68,9855.6,0.058044760895012634,True,2212.994270880047
20000,1,1,1,38,0,0,0,2,2,0,15912,17272,20565,20705,20255,19933,1623,3916,750,0,800,850,0,male,graduate,married,15912.0,2864.16,9547.199999999999,0.3450115143760416,True,-1417.9021090662277
90000,2,2,1,35,1,2,2,2,2,2,23132,22474,28067,27320,31199,30548,0,6000,0,4500,0,2000,0,female,university,married,23132.0,4163.76,13879.199999999999,0.5552274206272563,True,-5854.186141280759
160000,1,1,2,35,-1,-1,-1,-1,-1,-1,396,396,396,0,792,1220,396,396,0,793,1220,0,0,male,graduate,single,396.0,71.28,237.6,0.22368825638179626,True,2.1871713687907715
500000,2,2,2,43,-1,-1,-1,0,0,-1,3959,0,285138,249445,222831,200,0,285138,4989,100,200,528666,0,female,university,single,3959.0,712.62,2375.4,0.08712213761771503,True,443.58509659374363
180000,2,2,2,28,0,0,0,0,0,2,42238,38741,36696,35813,37893,34661,2500,2000,1128,2500,0,2000,0,female,university,single,42238.0,7602.84,25342.8,0.12063691714614677,True,3628.3795569932213
80000,2,2,1,30,0,0,0,0,0,2,21507,13207,13997,10914,10685,5515,1700,1400,200,1000,0,500,0,female,university,married,21507.0,3871.2599999999998,12904.199999999999,0.18446758822358497,True,776.7313524587789
30000,2,1,1,31,0,0,0,0,0,0,16496,17522,18531,18744,19291,19818,1597,1606,819,1000,1000,1623,0,female,graduate,married,16496.0,2969.2799999999997,9897.6,0.16358466704458388,True,864.4557192973846
410000,2,2,2,27,1,-1,0,0,0,0,-58,32991,36465,44310,62408,61420,33049,16000,8700,18775,15000,5350,0,female,university,single,0.0,0.0,0.0,0.08085226622435338,True,0.0
140000,2,2,1,42,0,0,0,0,0,0,111496,112133,69529,70804,70781,66735,6022,3021,5012,5112,3000,5000,1,female,university,married,111496.0,20069.28,66897.59999999999,0.08487768696725853,True,12687.732382840863
210000,2,1,2,32,0,0,0,0,0,0,67374,69489,70937,71761,73505,74827,3200,3200,2600,2900,2700,3000,0,female,graduate,single,67374.0,12127.32,40424.4,0.05676689491088351,True,9144.122033373824
20000,1,2,2,27,1,2,0,0,0,2,18649,18066,19040,19446,20759,20241,0,1594,1000,1606,0,300,0,male,university,single,18649.0,3356.8199999999997,11189.4,0.5084480250753266,True,-4039.176831311217
100000,2,3,1,50,2,0,0,3,3,2,53849,55030,61574,62470,61198,62524,2050,7500,2500,0,2500,2500,1,female,high-school,married,53849.0,9692.82,32309.399999999998,0.76098386501379,True,-22270.19171475951
60000,1,2,2,25,-1,-1,0,-1,-1,0,480,1675,3630,578,4825,6200,1675,2500,578,4825,2000,2435,0,male,university,single,480.0,86.39999999999999,288.0,0.14642641731330225,True,31.57794935789962
200000,2,1,2,38,-1,-1,-2,-2,-1,-1,399,0,0,0,218,270,0,0,0,218,270,317,0,female,graduate,single,399.0,71.82,239.39999999999998,0.20461274606196683,True,8.140421170594678
100000,2,1,2,24,0,0,0,0,-1,-1,30092,30486,30178,29735,14718,29427,1553,5000,87,14761,29514,330,0,female,graduate,single,30092.0,5416.5599999999995,18055.2,0.10218539055520674,True,3018.08903738192
390000,2,1,2,31,0,0,0,0,0,0,50620,43220,44237,46495,47751,51941,5000,3000,3000,2000,5000,5000,0,female,graduate,single,50620.0,9111.6,30372.0,0.043217806933002756,True,7405.205398180093
390000,2,1,2,45,2,2,2,-1,2,2,834,155,-1690,4240,3346,2698,1,1693,6940,7,1230,3,0,female,graduate,single,834.0,150.12,500.4,0.7608499013739193,True,-344.8280778417619
200000,2,1,2,29,1,-1,-1,-1,-1,-1,55788,8360,4897,5065,19468,0,8394,4927,5089,19561,0,125,0,female,graduate,single,55788.0,10041.84,33472.799999999996,0.09597036781138021,True,5865.723994020202
50000,2,2,2,23,0,0,0,0,0,0,49809,50364,38429,18815,18305,19013,2040,2766,1690,1000,1000,1000,0,female,university,single,49809.0,8965.619999999999,29885.399999999998,0.1373077188114376,True,3631.0750703024614
160000,2,2,2,60,-2,-1,-1,0,-1,-1,3128,5156,1089,489,3177,1009,5156,1089,0,3177,1009,0,1,female,university,single,3128.0,563.04,1876.8,0.15650956151064482,True,181.18171144386827
80000,1,1,2,31,-1,-1,-1,-1,2,-1,5994,32223,8308,4082,538,4085,13647,8314,4082,0,4085,0,0,male,graduate,single,5994.0,1078.92,3596.4,0.16443670977998154,True,310.1257620314568
30000,1,2,2,28,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,1,male,university,single,0.0,0.0,0.0,0.3225914413234521,True,0.0
210000,1,3,2,25,-1,-1,2,-1,-1,-1,8817,23634,21776,9631,1561,1990,23776,0,9631,1561,1990,7967,1,male,high-school,single,8817.0,1587.06,5290.2,0.11443235219073564,True,800.0789615727413
50000,1,1,1,35,0,0,0,0,0,0,34976,6018,13930,7106,6020,9011,1127,1074,215,249,4383,172,0,male,graduate,married,34976.0,6295.679999999999,20985.6,0.1667152556511399,True,1747.47443030967
210000,2,3,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,high-school,single,0.0,0.0,0.0,0.30924179485986303,True,0.0
300000,2,2,1,36,-1,-1,2,0,-1,-1,-475,5191,4606,2303,2768,65373,10000,0,0,2768,65373,10780,1,female,university,married,0.0,0.0,0.0,0.18097189036420322,True,0.0
50000,2,2,1,36,0,0,0,0,0,-2,9214,10359,7350,7500,0,0,1351,1500,150,0,0,0,0,female,university,married,9214.0,1658.52,5528.4,0.20446331680228086,True,189.0584992073516
50000,1,2,1,37,0,0,0,0,0,0,48226,48727,46228,46755,43686,44573,2000,1684,1601,2000,2000,2000,0,male,university,married,48226.0,8680.68,28935.6,0.14603895907541223,True,3187.2376245107534
60000,1,1,2,25,0,0,0,0,0,0,58839,53235,38533,39639,39619,39140,2018,1900,2000,1500,1900,2000,0,male,graduate,single,58839.0,10591.02,35303.4,0.12362457191042597,True,4917.341974422708
20000,2,2,2,24,0,0,0,0,2,0,13168,13888,14900,15916,15519,15829,1237,1249,1265,0,568,1327,0,female,university,single,13168.0,2370.24,7900.799999999999,0.30678548921759263,True,-780.7660311734626
70000,1,1,1,46,0,0,0,0,0,0,60040,55274,51766,51757,50013,49946,2600,1800,2000,3140,2000,1800,0,male,graduate,married,60040.0,10807.199999999999,36024.0,0.13338708975239227,True,4560.522522387764
230000,1,1,1,39,-1,-1,-1,-1,-1,-1,660,660,660,660,660,660,660,660,660,660,660,660,0,male,graduate,married,660.0,118.8,396.0,0.172040516427482,True,30.23354214313227
200000,2,3,3,45,-1,-1,-1,-1,-1,-1,4430,7182,3855,3411,6788,9921,7193,3855,3411,6788,9921,5016,0,female,high-school,other,4430.0,797.4,2658.0,0.07507758194927128,True,537.976923332488
20000,2,3,1,25,0,0,0,0,0,-2,16591,16442,6401,4300,1304,0,1155,1000,0,1304,0,0,0,female,high-school,married,16591.0,2986.38,9954.6,0.2204160307440477,True,133.98055446189346
20000,2,3,1,44,-1,-1,-1,-1,-1,-2,550,228,0,228,0,0,228,0,228,0,0,0,0,female,high-school,married,550.0,99.0,330.0,0.3167170959364111,True,-36.871634156720376
170000,1,2,2,31,0,0,0,0,0,0,56364,58132,59171,55888,53672,51461,3000,3000,2000,3000,3000,3000,0,male,university,single,56364.0,10145.52,33818.4,0.06264337429022228,True,7391.471704174612
130000,2,3,1,28,0,0,0,0,-2,-2,100143,50456,50000,0,0,0,2500,1000,0,0,0,0,0,female,high-school,married,100143.0,18025.739999999998,60085.799999999996,0.13923368833566135,True,7149.982184221455
30000,2,2,1,31,0,0,2,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0,0,female,university,married,29493.0,5308.74,17695.8,0.23796764046684887,True,-165.59610382524443
150000,1,3,2,39,1,-1,-1,-2,-2,-2,214450,147280,150000,0,-5000,0,5180,5000,0,0,5000,0,0,male,high-school,single,150000.0,27000.0,90000.0,0.24885894537358685,True,-2116.496608709662
450000,2,1,1,42,1,-2,-2,-1,-1,-2,-200,-200,0,42000,0,0,0,200,42000,0,0,0,1,female,graduate,married,0.0,0.0,0.0,0.1501050204033455,True,0.0
10000,1,2,2,33,0,0,0,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,0,male,university,single,8177.0,1471.86,4906.2,0.20316175887257598,True,176.08211220517785
280000,1,2,1,39,-2,-2,-2,-2,-2,-2,2082,3557,5623,5400,3866,3526,3597,5672,5427,3885,3543,3519,1,male,university,married,2082.0,374.76,1249.2,0.07074711566388489,True,259.86951404647743
290000,2,3,2,27,0,0,0,0,-1,-1,13820,15614,16293,7760,2000,0,2000,1300,0,2000,1000,0,0,female,high-school,single,13820.0,2487.6,8292.0,0.11966997171331568,True,1197.605572919142
90000,1,2,1,40,0,0,0,-1,-1,-1,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,1,male,university,married,42856.0,7714.08,25713.6,0.11863552979969287,True,3748.369473225403
130000,2,3,1,43,0,0,0,0,0,0,130067,129385,96775,98071,97743,100124,5540,4403,3814,3562,4021,3681,0,female,high-school,married,130000.0,23400.0,78000.0,0.11464430120805166,True,11775.06785750356
70000,2,3,1,27,0,0,0,0,0,2,61611,62711,63695,63926,67361,59480,3011,3095,2000,4600,0,2258,0,female,high-school,married,61611.0,11089.98,36966.6,0.20649000689765634,True,1166.7764643222263
30000,2,2,1,35,0,0,0,0,0,0,25078,25538,25880,25873,26157,26918,1500,1387,893,1000,1501,2000,0,female,university,married,25078.0,4514.04,15046.8,0.17005765677980517,True,1187.5693849553163
100000,2,3,1,35,1,2,2,2,2,2,97002,102698,97997,103384,97266,101492,8200,0,8000,0,8600,0,0,female,high-school,married,97002.0,17460.36,58201.2,0.5869065026424638,True,-26945.90156407293
20000,2,1,1,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1,female,graduate,married,5766.0,1037.8799999999999,3459.6,0.7506605911809077,True,-2338.2009956243082
30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,0,female,university,single,30000.0,5400.0,18000.0,0.6561634885802137,True,-9954.225632777001
100000,2,1,2,28,2,0,0,0,0,0,96193,82342,81967,82177,78840,79261,3600,3800,3000,3000,3023,3000,1,female,graduate,single,96193.0,17314.739999999998,57715.799999999996,0.6793594074455394,True,-33657.96319471884
30000,1,2,2,25,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,male,university,single,2400.0,432.0,1440.0,0.7981436949864605,True,-1062.1249970146541
90000,1,3,2,42,2,2,2,2,2,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300,1,male,high-school,single,64762.0,11657.16,38857.2,0.7671920333024795,True,-27097.05455937344
300000,2,2,2,31,-1,-1,-1,-1,0,-1,3345,1083,4339,7423,4059,2508,1087,4355,7423,0,2508,4141,0,female,university,single,3345.0,602.1,2007.0,0.10372185693506167,True,331.4793030707306
310000,2,2,2,28,0,0,0,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,0,female,university,single,106468.0,19164.239999999998,63880.799999999996,0.04705798353190562,True,15256.307875273556
80000,1,2,2,32,0,0,0,0,0,0,51372,51872,47593,43882,42256,42527,1853,1700,1522,1548,1488,1500,0,male,university,single,51372.0,9246.96,30823.199999999997,0.09995448173606021,True,5241.767924118987
170000,1,2,2,27,-1,2,2,-2,-2,-2,1170,780,0,0,0,0,0,0,0,0,0,0,0,male,university,single,1170.0,210.6,702.0,0.39423630012528077,True,-149.18004749433123
200000,2,2,1,29,2,0,0,0,0,0,159398,156955,132144,119136,122211,125021,6163,4530,4500,5000,5000,5000,1,female,university,married,159398.0,28691.64,95638.8,0.6465630132110256,True,-51695.823920252624
50000,2,1,1,34,0,0,0,-1,0,0,27966,28539,11597,6611,7349,7570,1267,1553,7511,1000,343,1000,0,female,graduate,married,27966.0,5033.88,16779.6,0.148363432215623,True,1797.5572386331519
90000,2,2,2,34,-1,2,2,-2,-2,-2,8792,7500,0,0,0,0,0,0,0,0,0,0,0,female,university,single,8792.0,1582.56,5275.2,0.3613261499979492,True,-895.328018409936
10000,2,3,2,22,0,0,0,0,-2,-2,8109,9778,8259,0,0,0,2000,1036,0,0,0,0,1,female,high-school,single,8109.0,1459.62,4865.4,0.27168962095537386,True,-258.8222863351589
50000,1,1,2,26,-1,0,0,0,0,0,15448,16392,18096,18425,18619,19060,1500,2000,1500,1200,900,1000,1,male,graduate,single,15448.0,2780.64,9268.8,0.13448439700609255,True,1160.1783273389083
50000,1,2,1,38,1,2,0,0,0,0,58102,59011,56272,53663,51507,50616,2500,2500,2000,2000,3200,2000,0,male,university,married,50000.0,9000.0,30000.0,0.34074883293126607,True,-4289.204484319375
50000,1,1,3,49,0,0,0,0,0,0,17681,18249,18054,18569,19152,18088,1611,2000,780,1000,1000,2000,0,male,graduate,other,17681.0,3182.58,10608.6,0.13402403483082848,True,1334.230411321775
30000,2,2,1,42,0,0,0,0,0,0,47912,25023,25768,26410,27960,46254,1755,1500,1000,1909,1000,2000,0,female,university,married,30000.0,5400.0,18000.0,0.1809199261243628,True,1166.4737286899103
400000,2,1,2,31,-2,-2,-2,-2,-2,-2,203,767,664,1250,-10,2174,770,667,1256,0,2184,0,0,female,graduate,single,203.0,36.54,121.8,0.16194773729056505,True,10.897195277411928
80000,2,2,2,48,0,0,0,0,0,0,45174,41885,42832,23799,11723,27236,3000,3413,2000,5000,17236,2000,0,female,university,single,45174.0,8131.32,27104.399999999998,0.08906841461785805,True,4992.930281681247
360000,2,2,2,39,-1,-1,-1,0,-1,-1,12865,4462,19560,8894,5329,998,4484,19623,222,5355,998,9004,0,female,university,single,12865.0,2315.7,7719.0,0.05940047005225234,True,1719.6341031666634
450000,1,2,2,33,-2,-2,-2,-2,-2,-2,-14,2568,-387,-387,-387,113,2582,0,0,0,500,2515,0,male,university,single,0.0,0.0,0.0,0.1740543185014258,True,0.0
330000,2,2,2,29,0,0,0,0,-1,-1,49549,133957,128212,79407,8875,49880,90000,3000,5000,8875,49880,519,0,female,university,single,49549.0,8918.82,29729.399999999998,0.056126340325921585,True,6749.63685128891
50000,2,3,2,26,0,0,0,0,0,0,9935,11029,12795,9983,10884,7666,1234,2000,297,1000,307,361,0,female,high-school,single,9935.0,1788.3,5961.0,0.15663840154693837,True,574.4620348923105
120000,1,1,2,34,1,2,-1,-1,-2,-2,1278,639,621,-18,-18,-18,0,621,0,0,0,0,0,male,graduate,single,1278.0,230.04,766.8,0.3683960548172039,True,-137.1919232839815
50000,2,2,1,34,0,0,0,0,0,0,10821,11877,13656,14949,16567,16826,1221,2000,1500,2000,2000,4000,0,female,university,married,10821.0,1947.78,6492.599999999999,0.14317069413176578,True,739.3649366641268
300000,2,3,1,34,0,0,0,0,0,0,280823,275303,271952,193403,187562,191069,11000,12000,7200,6500,6173,5500,1,female,high-school,married,280823.0,50548.14,168493.8,0.11686279319590116,True,24950.28706455101
150000,2,1,2,31,2,-1,-1,-1,-1,-1,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1,female,graduate,single,390.0,70.2,234.0,0.30104170147284526,True,-21.37688558803952
50000,2,2,2,25,8,7,6,5,4,3,37647,37102,36238,36374,35229,34365,0,0,1000,0,0,3000,1,female,university,single,37647.0,6776.46,22588.2,0.6197137473521355,True,-11421.223488321357
90000,2,1,2,25,2,0,0,0,0,-1,84710,87334,87862,18889,-783,73568,4000,3258,1000,0,77500,0,0,female,graduate,single,84710.0,15247.8,50826.0,0.6416669336715022,True,-27149.5726420241
140000,2,2,2,26,0,0,-1,-1,0,0,4113,6030,16025,24616,19458,20047,2000,16025,24616,1000,1000,1000,0,female,university,single,4113.0,740.3399999999999,2467.7999999999997,0.07355623107496778,True,504.3613128391528
50000,2,2,2,52,1,2,0,0,0,2,43343,43360,23417,21969,21179,18711,1300,1400,920,1700,0,900,1,female,university,single,43343.0,7801.74,26005.8,0.47436810927997025,True,-8235.478829206964
260000,2,2,1,35,-1,-1,-1,-1,-1,0,7967,67650,6000,0,88348,85962,67650,6000,0,88348,5000,25000,0,female,university,married,7967.0,1434.06,4780.2,0.0699636544238365,True,999.2876608601298
240000,2,2,1,33,0,0,0,0,0,0,240878,233838,238067,242579,238245,233710,10000,11000,10000,10000,10000,8000,0,female,university,married,240000.0,43200.0,144000.0,0.11289863886846355,True,22065.374803823626
50000,2,1,2,33,-1,2,-1,-1,-1,-2,7363,5180,31902,11044,0,0,39,32013,11079,0,0,0,0,female,graduate,single,7363.0,1325.34,4417.8,0.19861723771923573,True,184.65339736514852
20000,1,2,2,26,-1,-1,-1,-1,-2,-1,1438,1261,451,-810,-420,1320,1261,451,0,780,2130,0,0,male,university,single,1438.0,258.84,862.8,0.24671276457691232,True,-17.88290526004792
230000,1,1,2,29,0,0,2,2,2,0,40732,44563,42804,44020,41278,34672,5000,0,3000,0,3000,3000,0,male,graduate,single,40732.0,7331.759999999999,24439.2,0.336587334038975,True,-3361.9427262589143
50000,1,2,1,27,-1,-1,2,-1,-1,-1,819,3003,1677,1177,1313,1085,2184,5,1180,1316,1088,0,0,male,university,married,819.0,147.42,491.4,0.2629632227554565,True,-20.566165960640745
210000,2,1,1,42,1,-2,-1,-1,-2,-2,0,0,2490,0,0,0,0,2490,0,0,0,0,1,female,graduate,married,0.0,0.0,0.0,0.2706536439589489,True,0.0
230000,2,2,1,32,0,0,0,0,2,0,87764,73526,72376,76870,75211,76645,2630,2614,6000,0,3000,2800,1,female,university,married,87764.0,15797.519999999999,52658.4,0.13779270149538347,True,6364.793849848148
80000,1,2,2,29,0,0,0,0,0,0,11894,12287,12407,14360,14657,4129,1284,1047,2000,359,175,1000,0,male,university,single,11894.0,2140.92,7136.4,0.1270206933742462,True,962.5083809452383
230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,female,graduate,single,0.0,0.0,0.0,0.23222759242738897,True,0.0
50000,2,1,2,22,0,0,0,-1,-1,-2,13801,9549,5385,7781,0,0,1372,1275,7900,0,0,0,0,female,graduate,single,13801.0,2484.18,8280.6,0.16134050210664833,True,747.3849897323942
100000,2,1,2,48,2,2,2,2,2,0,15355,17949,18158,18365,17932,18147,3164,800,800,0,662,3000,0,female,graduate,single,15355.0,2763.9,9213.0,0.7729274932380809,True,-6493.375293763171
210000,2,2,1,35,0,0,0,0,0,0,37148,35754,34232,32331,30337,28012,2000,2000,2444,1342,1038,2000,0,female,university,married,37148.0,6686.639999999999,22288.8,0.06841327675656356,True,4704.335204136798
50000,2,3,1,44,-1,-1,-1,-1,0,0,2000,780,0,7472,10174,11104,780,0,7472,3000,1104,1000,0,female,high-school,married,2000.0,360.0,1200.0,0.14542927933425728,True,133.13032423855864
220000,1,2,2,29,0,0,0,-2,-2,-2,31037,6244,0,0,0,0,3050,0,0,0,0,0,0,male,university,single,31037.0,5586.66,18622.2,0.10188783839989976,True,3120.0715844742026
120000,2,1,3,44,0,0,2,0,0,0,70096,76446,73732,12329,12329,0,8100,0,247,0,0,0,0,female,graduate,other,70096.0,12617.279999999999,42057.6,0.19653938992462106,True,1871.512440598135
70000,1,3,1,51,2,2,0,0,0,0,54968,51384,49734,50361,49185,47245,0,2100,1950,1900,2219,2100,1,male,high-school,married,54968.0,9894.24,32980.799999999996,0.6695739750571379,True,-18813.770963533785
150000,2,2,1,45,-1,-1,-1,-1,-1,-1,2605,2605,4590,2605,2605,3795,2605,4590,2605,2605,3795,10675,0,female,university,married,2605.0,468.9,1563.0,0.12148873137729735,True,222.0470467144695
